,folder,path_audio,file,date,text,start,end
800,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,hay una cosa de temor referencial si quieres y temor temor también muerte monte amor temor también muestra sin duda bueno mariano como una negación de estaba pensando acuerdo que se iban al teoremas de la línea y como una reversión porque el tema la línea y establece muy brutalmente que cuando una fuerza política se acerca a la instancia de poder se vuelve más responsables y esto es la negación de la política misma porque incluso cualquier órgano partidario cualquier comunicación es producto de un debate entre el con y sin palomas y generalmente surge una síntesis que tiende masa de racionalidad que la locura en cambio acá la oreja partidaria acá la conducción en la que tiende a la locura la que empuja,2020-08-18 18:43:13,2020-08-18 18:43:58
801,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,la radicalización pero no los elementos marquina son los que tratan de llevarlo desesperadamente y sin éxito el centro pero mariano no te parece que en realidad se aplica el dilema de bali porque los que están diciendo las barbaridades más grande dentro de cambiemos nunca van a volver creo yo un espacio poder y ahí estamos empezando por muerto ningún nombre en en relación a tu teoremas se mencione también hace unos días dios lo más prudente son los que tienen la responsabilidad de gobierno horacio rodríguez larreta que separa las dos minutos de comenzado el zumo gerardo morales coronavirus pero que tiene una situación muy compleja en su provincia son los únicos que están realmente gobernando que tienen que pero ninguno ninguno sale a a desvirtuar la palabra del expresidente ninguno salida de notarlo ninguno salida,2020-08-18 18:43:58,2020-08-18 18:44:44
802,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,carlos tal es su principal morales de todos pero no es de su fuerza política no por eso por eso claro si totalmente desde la postura un ciudadano para mí queda claro que no sabe gobernar pero evidentemente es uno de los políticos más brillante y los últimos años macri en serio de haber pone otro nombre en serio pone otra grande no pone cualquier nombre del partido gobernante de esta época de otra época en la costa azul medio una pandemia hoy no la costa azul te digo en la costa bonaerense hoy que pasa si lo mataría que pasa y macri te mueves te mueve y la agenda del país como presidente,2020-08-18 18:44:44,2020-08-18 18:45:29
803,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,también hay que ir pero tengo el agente del país del gobierno un gatito más subirlas agenda que el gobierno está ocupando sin responderle a macri en lugar de hablar más de las gestiones claro digamos los que los que le responden inmediato macrista en la costa azul y mamarracho ahora algo de lo algo digo elección haber oído discutimos con algunos amigos es una elección no se nada de política algo de la selección no salió bien cuando cristina eligió a mauricio macri por que deseaba la anti política o algo más subirlo el ring de ganado le salió mal se erige en cambio que escogieron completar con algo de lo que sí sé que hablar con con policía con gente de seguridad hace veinticinco años pero porque le hicieron la avenida que tiene un dato de ti,2020-08-18 18:45:29,2020-08-18 18:46:14
804,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,un dato que tiene un dato que lo viste seguramente en los medios oficialistas protesta masiva y lo más terrible fue protesta contundente ustedes saben de qué pasa cuando te ponen esos adjetivo medio raro raro como adjetivo protesta masiva que no había nadie cuando se habla con policía que te cuente gente había alrededor de mil auto mil y pico de autos y no no pasaban las quince mil personas yo me pasa porque son autos la toma de arriba de la etapa de hoy se ve con toda claridad pero que no estaba en lugares que cambió la casualidad pero ese ese grupito de gente que también hay algo que que hay que decirlo claramente conozco mucho que fueron acá hay algo que no se,2020-08-18 18:46:15,2020-08-18 18:47:00
805,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,hice que lo que quieres agente que fue la protesta está en contra la cuarentena quieren el dióxido de cloro quiere no quieren no no lo quiere no quiere este gobierno quiere mañana te gobierno ya habían este encuentro y había anticuado pero todo muy seguidos y si estaba otro gobierno tiene la dictaba mauricio macri u otra fuerza en el poder se hubieran abrazado a la cuarentena y unos sí pero pero lo quito de mucho adelante y cuarentena emocional que tiene que ver una lista a las medidas explícame la amazonia policía haciéndole una bengala claro si hay en toda la fuerza y de todo la ministra fue ministra mi el negocio la ministra la ministra la ex ministra fue ministra y la ven como tal es lógico,2020-08-18 18:47:00,2020-08-18 18:47:45
806,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,quiso que eso suceda es anecdótico y pintoresco pero de los quince mil que fueron un poquito más poner freno pasado unos veinte mil sinceramente yo gente la gran mayoría la meta es llevar a cabo algo que le vienen diciendo tácitamente sus dirigentes este gobierno se va o no lo escucha a eso es una barbaridad de un golpe no hay inaceptable que no se denuncia hay dos cosas lo dijo gerardo romano esta mañana una este una marcha golpistas y respecto a lo que me pareció le digo como un clásico como simplemente como títulos y embajada ni nadadores cuando vi la,2020-08-18 18:47:45,2020-08-18 18:48:31
807,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,foto del policía saludando a buen ritmo sobre un policía salón de una civil y no me parece mal se entiende es decir meses el boliche altas y la viña cualquiera no digo que se lo está reconociendo a una civil como una jefa si quieres es una civil no es salir de la fuerza del área pero más de una vez te paran policía y eso no por eso pero al margen de error me asusto más jugados claro lo que deben ya un poco súbditos puede ser puede ser bahía blanca pablo al contrario claro ahora no dio lo que mencionaba recién es como que no no termina quedar claro,2020-08-18 18:48:31,2020-08-18 18:49:16
808,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,que fue la aglutinan de la barca ser excepto lo que dice paulo que es ser anti perón y eso ante gobierno ante peronista ahora yo teniendo claro que fue eso que será día marcha muy violentas que ese discurso violento estamos legado por la parte si quieres más diálogo vista y la melodía lo vista del pro que hacer había gente que participó de la confiscación de los ahorros de los argentinos el dos mil uno dentro de un corralito nunca vital simbólico muy importante y con todos esos etcéteras digo a lo que lo vengo diciendo hace varias semanas que hay una falta de tim para presentar las propuestas en el gobierno que facilita sido por ejemplo,2020-08-18 18:49:16,2020-08-18 18:50:01
809,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,voz venís que es lo que mejor le pide al presidente al jefe de gobierno y al gobernador juntarse juntarse exactamente en todos los lados adopción pública es que esa incluso en la última conferencia quiso todavía la veo todos los días a ver si entiendo algo incluso la última conferencia que fueran tres discurso distintos la gente valora ese trabajo en conjunto porque ve que en otros países los políticos se sentirán entre ellos y la gente se muere y son argentina no pasó y no hay naturalizar no hay que celebrarlo segundo punto que es cuál es el que lo único que vos no tenéis que hacer como oficialismo para darle pie,2020-08-18 18:50:02,2020-08-18 18:50:46
810,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,los irracionales de la voz de al al sector más irracional de oposición de alguna excusa alguna medirá cualquier iniciativa que se ha presentado el oficialismo le daba una excusa al ese sector irracional para protestar encontrar el gobierno está bien pero una cosa así es si vos le das la excusa de que salgan a protestar para cubrir el patrimonio de quienes tienen más de dos millones de dólares es decir impuesto a las grandes fortunas y otra cosa si vos le pones en el momento que están creciendo los casos en el momento en el que hay tensión es un sistema de salud la reforma judicial bueno eso es un punto no tengo que ir a la pausa dale y seguimos con la discusión a,2020-08-18 18:50:47,2020-08-18 18:51:32
811,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,enseguida la otan o mailín te va a mostrar lo que no viste de la marcha del día de ayer un compilado especial hecho por el mismo sobre lo que el vih,2020-08-18 18:58:10,2020-08-18 18:58:20
812,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,pidió ayer en la marcha de los contagios ok bienvenido a la valla buenas tardes zaragoza todo el equipo ya que están revelado hacer un resumen de la fase en la marcha del bueno iban paulo agustina que tiene que hacer el gobierno frente a esa marca tiene que reaccionar no tiene que reaccionar qué opinas regreso perdón y no quería que hacia el gobierno por suerte para el argentina santa y si fueran gobierno respetará marcha seré subirá tratado de plantear previamente alguna tensión más horas entre quienes administran la ciudad de buenos aires se hicieran de crear de la marcha es decir no quieren romper con la reina claro lo que pasa es,2020-08-18 18:58:20,2020-08-18 18:59:06
813,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,que lo digo sienten la red es una persona que la tríada esta negrita por los números viviendo es quien mejor esta capitalizando la cercanía con el hotel es decir la red capitalizar la cercanía con el gobierno nacional que el gobierno nacional la cercanía con la reina por qué porque él dice la ciudad de buenos aires cruz suelen de dios sin de similar ritmo pura esto si ocurre sapo para quiroz y desea candidato y si no se basa y así de simple que hizo que los casos se van a necesitar ya van a empezar a sistema sale una balanza no tiene en ningún lado de la gana porque tal diciendo que funciona como una unidad cadena mismo para gozar se pueda instantánea dolan como dice que ahora me enteré que se quiere,2020-08-18 18:59:06,2020-08-18 18:59:50
814,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,dice que seis england porque se espera importa a lo que voy es que si vos y dad porque esto no es si lo de hacer genera no genera con tasas o no es solo eso exceso más que señale voz a un montón de gente de jóvenes etcétera que no quieren que se están queriendo entonces para mí hay demasiada como un cuidado a mi criterio exagerado para mí social ministra nosotros como se baja en exceso en el evitar tensiones con la ciudad de buenos aires entiendo que se necesita trabajo en conjunto para ir a la otra que quieren hacer también ingeniero enojo quise permitirá una movilización a la casa de cristina quienes se te lo dije,2020-08-18 18:59:52,2020-08-18 19:00:36
815,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,a mi lo que me decían del frente de todos que ya te dije la parte más madura no sean a dar de la el la válvula de escape es que va a pasar cuando nosotros movilizamos a la casa de la reina bueno la de inmediato lo que dicen no lo vamos a hacer nunca por supuesto pero se lee de manera diferente pero por qué tenemos que aceptar que la movilización que esta previa a la sea buenos aires basan a la casa de cristina golpearle bueno eso si no es la movilización del mundo para la convivencia ciudadana y que el pro también tenga la misma historia que está teniendo el gobierno nacional que digan bueno no nos parece bien que vas a la caza de una ex,2020-08-18 19:00:36,2020-08-18 19:01:21
816,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,la vicepresidenta agredirla en el medio la movilización que tendría que estar previa porque además en una movilización que debería haber estado valía como fuera el padre toto de veía para irnos en la mencionada veinticuatro y la policía fue a editar esta movilización lo que digo es voz para pelear se necesitan dos pero para bailar también se necesitan dos entonces cuando no hay que hacer un mismo que se ha dado mi me parece que tiene buen punto buen punto ablandar no entraría también dentro de la administración de la atención con rodríguez larreta poder reclamar que no se puede manifestar a la caza de él cree que se manejó males que divina alguien alguien de la ciudad alguien fallera,2020-08-18 19:01:22,2020-08-18 19:02:06
817,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,puede ser hasta el ministro de salud que ya no recomendamos ir a casa la bici atención sanitaria a y tiene que demostrar que no lo válida con el silencio porque lo que genera de la otra orilla es que cuando tengan que tiene una historia de convivencia día entero para así la última vez que voz tenías que haya una gestoría conmigo me metí de dos mil la puerta de la casa totalmente pero no estoy de acuerdo como de que le haya ganado más a la renta que alberto fernández por ahí lo frío números si tener razón pero para alberto fernández el haberse mostrado con la renta un antes y un después a mi juicio en cuanto a que hubiese sido mucho peor si esa si es entente no será estoy completamente de acuerdo vigo está bien si miramos la película estoy muy,2020-08-18 19:02:07,2020-08-18 19:02:52
818,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,como muy acuerdo como si nos fundimos sesenta ella se empieza a estar más de acuerdo dominio perfecto está muy bien aunque no nombramos hasta ahora y que las trece que amenazan a nada sencilla necesiten hicieran conmigo pero es cierto que se trata el ama como un todo se empieza a la diferenciación gracias larreta presenta un plan que por la amenaza un camino no sabemos exactamente cuando estoy acá va a pasar en casa de provincia hacer en la manifestación había gente esta región los controles entre comillas te falta el obelisco estaba de prensa en la sede de buenos aires manifestándose banda técnicamente no hay una sola apertura la provincia de buenos aires no se me dio un paso,2020-08-18 19:02:52,2020-08-18 19:03:38
819,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,hacia adelante a un lado si alguien sorteo un control sin provincia y viene a ser una movilización al hacia quien tiene que tomar las riendas de movilizaciones la ciudad en realidad la voz pero ayer el parque de la ciudad de buenos aires con urbano estaba todo el mundo afuera pero aparece fernández dijo el ano cuarentena y que más saben pero bueno en algún punto me parece que todos el que menos se benefician sido que lo que comparto con abuses que por eso y o que la red hasta capitalizando más la cercanía con el gobierno que el gobierno cual la renta por qué,2020-08-18 19:03:38,2020-08-18 19:04:22
820,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,alberto fernández la posición de ser el más digamos contextualizar con temporizador exactamente la receta es el que tiene el que tiene más método hice voy a generar estas alturas escalonadas y si no no no no lo puede hacer lo que va a decir seguramente no seamos un acuerdo conmigo de la nación no va a decir fue por la ciudad de casos kilos es el más realista es el que hicimos saliendo ataques y la vacuna se satura del sistema desayuno vamos a morir y a la gente después cinco meses en el momento en el momento que estamos ahora no le gusta escuchar que tiene que hacer un esfuerzo más ahora mi pregunta siempre respecto a esto es como,2020-08-18 19:04:23,2020-08-18 19:05:08
821,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,terminé porque quiero ver en marzo cuando éste el veinte define de marzo príncipe harry se designan veinte veinticinco por ciento de la sociedad cuando este otro porcentaje contagiado cuando alguno quería hacer una idea se contagian paso si hubo colapso encima así que esperemos que sea cuando dice el repunte económicos y repunta si no hay buenas inflacionaria una evaluación ley anti edad quien mira la gente para atrás para mí se va reacomodar todo porque lo que vemos ahora no lo que pensamos y freixa consultores empresarios etcétera es que la receta es muy inteligente me sale la comunicación y maneja también la cobertura importante de acuerdos en ellos,2020-08-18 19:05:08,2020-08-18 19:05:54
822,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,comunicación ahora eso también le pasó a otro jefe de gobierno que fue presidente le pasaba en el sillín espacio maría eugenia vidal y en hay un momento en el que alguien dice el rey está desnudo y todo se empiezan a ver que el rey tan solo estoy seguro que le vas a pasar a la red más hábil de los quienes sean y anteriormente pero el riesgo esta y lo sabe por eso estuvo incómodo con lo que pase de paula que pasa después el ahora me hicieron más adelante y la idea es otra historia de la vacuna distinto preocupa la hora la mayoría no fui a la marcha insertar natural de la número a la nación donde contundente masiva y contundente no fui,2020-08-18 19:05:54,2020-08-18 19:06:39
823,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,a la marcha fuera un montón en la camioneta hermosísima de un montón de plata de patente camioneta preciosas que venían de la zona norte muchas que le dice el policía que el estado es el estado creciente al estado a un tipo que va a subir un tren que necesita laura y no tiene el papel como lo baja ese tipo como hoy esta tarde este tipo que va viajar con su ropita gastada sucia una manera brutal es mío en esos autos bios o funcionarios o ex funcionario caminando por la calle y siendo la democracia y todas esas cosas google tiene razón con el perrito arriba la auto como,2020-08-18 19:06:39,2020-08-18 19:07:24
824,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,listado le dice que no a ese tipo yo comparto plena no tiene forma comparto forma decirle que no vamos a el lado b la otan puede ser vamos a ver lo mejor de la marcha parte que vivimos envió a unas también grabadas así que se le parece directivos de la caza la presidenta cristina fernández,2020-08-18 19:07:24,2020-08-18 19:07:45
825,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,para a la protesta reforma de la constitución,2020-08-18 19:08:16,2020-08-18 19:08:36
826,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,parte de la reforma judicial artículo producir que mejora la mejora de la grandeza de,2020-08-18 19:09:04,2020-08-18 19:09:40
827,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,argentina ni siquiera puedo saber si éstos en la pandemia no tenemos la noción real y que no cree que lo sé que nadie de manifestar porque manifestado por padre gobierno estoy en contra el aislamiento creo en eso como se trata también de alberto fernández toda la gracia que le rodea enfrenta gracia infectan pedro gran baza por decir que enfrente gracias porque por el presidente electo que son infectados políticos que de media arbitrarias y corruptas para todos nosotros porque elaboren,2020-08-18 19:09:40,2020-08-18 19:10:25
828,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,nikola es un delito se le suman ya tres que estaban realizando realmente es un delito de lesa humanidad no porque eso lo contempla estatuto de roma de mi no me tienen que ver con la boca junto con mi comentario algún motivo más avenida bueno para mi seria el predio la señora me encanta aumentar necio que entra en modo charla cómodos y después en modo discurso político y semana la proclama y me pareció,2020-08-18 19:10:26,2020-08-18 19:11:11
829,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,dejaba anunciar que hay más el jueves intereses sobre si tenemos mucho más material aunque usted no lo crean y la señora en realidad de la reforma de la constitución cuando se dio cuenta que en realidad estaba presentando por la reforma judicial pero particularmente no sabía que artículo o cuales artículo el artículo no le gusta la reforma para mí yo insisto que para mí que legitima de la reforma judicial porque no fue el verdadero final de esta marcha y porque lo que reclaman la reforma judicial lo hacían detrás de la esquina cristina prisa es la ley de justicia independiente no hay quienes juncal no desde la equidad juncal leyó cuento algo vivo cerca de cable con que tiene nada que ver vivo cerca y pasos siempre todos los días un,2020-08-18 19:11:11,2020-08-18 19:11:57
830,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,par de veces por día paso por ese lugar los muchachos gusto por muchas cena en el cielo escuchan grita esta gente ni de intervención el vecino alguno lo conozco pasan y gritan y los muchachos que pesadilla terrible son cuatro nada pero hay cosas migración eso entre icónicas no pasa por ahí tienen alguna la ciudad que a mí también muchas empresas aparece es una anécdota harán lo dice también hay dos y senadores que tienen la misma noción de lo que está ocurriendo con la reforma,2020-08-18 19:11:57,2020-08-18 19:12:42
831,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,judicial que la afinidad quedamos recién dicho yo no voy a no voy adjetiva sobre la persona había mencionar porque el inciso el reportaje y por se puede no puede dar el la réplica pero cuando le pregunté habrá librando ni agua por lo que me dices es obvio que la impunidad y entonces mi plantilla era bueno pero quién porque hay un factor central bueno que no se lo que articula sino quien mecanismo habilita el artículo que podría permitir la impunidad de la ex presidenta y ahí el planteará que era obvio que no necesita ser algo para darte cuenta eso la primera de ellas no soy abogado para aplicar al quite implica esto,2020-08-18 19:12:42,2020-08-18 19:13:26
832,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,hay dos idiomas dos mundos que no van a poder conversar por qué está pasando a nivel global es que las derechas a nivel global leo derechas inglesa gente que nos autopercibe derecha representa a estos unidad no va hacia la búsqueda de la razón lo de la campaña de donald trump fue como sintomático de toda la décima siempre que girar y quinta andaba daba datos en el debate en los debates y sea fácil y trump gana la delincuentes esa moto más emocional como tradicional área de venezuela que va a ir en algunas situaciones personales no santas engendra que quiero decir el fenómeno que son también me gusta esto no quiero decir,2020-08-18 19:13:27,2020-08-18 19:14:12
833,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,el frente de todos es un espacio político curso representantes de después de puede discutir los gatos pero tratan de discutir con datos y desde la razón o con argumentos la devolución de eso es pura hemos es emocional y en general en general no digo que siempre gana pero ahí entonces el peronismo necesita un poquito más de más fácil presidente racional claro emocional más fácil dirigir este tipo de cliente que otra completamente gente cree que va no porque nosotros no vamos en colectivo dices pero te crees título iguales para gente yo digo como aparición tanto se vacunen basta ya existe,2020-08-18 19:14:13,2020-08-18 19:14:58
834,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,diana antes esperando tema para que les para tirarlo pero toda esta gente que quiere son combinan hoy es obvio que van a caer tomar dióxido de oro es obvio que lo van a querer tomar porque les confirma su creencia eternas laboratorios siempre hay una cura milagrosa al cáncer que nuestro negocio entonces yo digo nos intoxica con el dióxido de horas intoxican con sus ideas porque la idea es la que nos lleva a tomar ese veneno se entiende podría haber sido otro producto por el dióxido de lo que ellos quieren eso están esperando que aparezca en relación a la nada ni el propio hijo de no había ningún artículo que garantice la impunidad de cristina,2020-08-18 19:14:58,2020-08-18 19:15:42
835,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,y mucha de diputados y senadores se pusieron a la reforma judicial sin que se presenta muy bien también para que una porque no leí la reforma judicial no conoce a una nena y la conocí hace una porquería que tenga artículos que sean sobre la impunidad nada más alejado de me gustaría un repudio de quienes como la marcha de ser de todas las consignas antisemitas refrendamos todo de acuerdo sobre todo contestes en eso señores han estado brillante los cuatro como siempre no vamos a ir a la pausa y cuando volvamos víctor,2020-08-18 19:15:44,2020-08-18 19:16:24
836,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,estamos con voz por eso puedes tener tu frontera con una bonificación de hasta doscientos mil pesos en doce cuotas a tasa cero y sin salir de tu casa con sistemas oportunidades en nissan virtual,2020-08-18 19:16:30,2020-08-18 19:16:42
837,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,tal como les va pues estoy saludando con la cámara la cámara de leandro raymond y desde mi casa en tiempos de cuarentena por supuesto me gustaría mucho a hablarles de la vacuna que hace un ratito nada más se supo están haciendo los chinos que se suma otra y que seguramente habrá más con lo cual crece la esperanza y sería muy lindo desarrollar la columna en función de,2020-08-18 19:20:38,2020-08-18 19:21:01
838,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,expectativa favorable que ambiente el hecho de que los científicos en todo el mundo te lanzados a una carrera de la cual los destinatarios somos nosotros pero la vacuna va a tener que esperar lo bueno tiene que esperar lamentablemente frente a lo malo frente a lo que por ejemplo hacer ocurrió en buenos aires y en algunas otras ciudades con miles cientos de manifestantes de doce mil la cantidad que fueran importa demasiado pero si en un estado de frenesí de locura de rabia de bronca de furia de uno no puede comprender porque la argentina no está atravesando por una situación que amerite este tipo de comportamientos hemos llegado a tener gente estrafalaria o gente que se ha manifestado de una manera muy extraña pero también gente,2020-08-18 19:21:01,2020-08-18 19:21:46
839,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,violenta hugo violencia una vez más y la máxima se expresó como violencia ahora al en la ciudad de córdoba y es y aprovechando los micrófonos fáciles en este sentido cuando se convoca a la alteración del orden de alteración del orden si es un orden establecido por un gobierno que a ellos no les gusta apareció este personaje del que ahora parece que se va a ocupar la justicia y se van a ver más,2020-08-18 19:21:46,2020-08-18 19:22:16
840,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,la última hora para preguntarse qué le han hecho esta persona como os digo a tener tanto daño por dentro de lo espiritual y también evidentemente el documental a esto se siga este tipo de convocatorias armada por la nación secundado en este caso secundado por clarín por algunos sectores del pro lo que se animara dar la cara porque en realidad todo participaron todos han sido cómplice de ser y la medida en que no fue demasiado exitosa algunos dicen yo no tengo nada que ver pero otros,2020-08-18 19:22:33,2020-08-18 19:23:17
841,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,diciendo que sí porque tuvieron el fragor como patricia dice esto lo hicimos nosotros y se siente orgullosa de eso que termina con comportamiento como ciudadano cordobés le salió al cruce un fiscal que se llama raúl garzón que se va a ocupar del tema por lo menos en primera instancia entendiendo que hay puede estar configurado un delito se lleve adelante en investigación tendiente a individualizar una persona que ha expresado entre los medios de prensa términos que indudablemente son configura activación un hecho delictivo términos que indudablemente son configura activación un hecho delictivo y que adquieren partícula ingravidez dado el efecto que puede,2020-08-18 19:23:17,2020-08-18 19:24:02
842,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,tiene connotación de violencia que puede tener con lo que son las protestas en marcha multitudinaria es que desde luego se pretenden no solamente evitar y mantener en el camino de la orden y la paz que siempre deben conducir sea esa liberador que alguien se ocupe que se den cuenta de cuál es su responsabilidad también habéis el oficiales y políticamente la situación no le conviene miran para otro lado bueno aqui tenemos alguien que sea ocupado del tema y que nos da por lo menos el alivio de saber que la persona que se comporta así no va a quedar impune por supuesto el que quede impune el canal que va a buscar ese tipo de declaraciones de esa forma violenta va a haber sangre no se puede vivir en este país esto es un verdadero desastre,2020-08-18 19:24:02,2020-08-18 19:24:47
843,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,este es un gobierno que atropelló a un gobierno que nos respetan nada y pocas veces se ha visto un gobierno tan respetuoso la verdad es que es exactamente al revés de lo que están diciendo más algunos dirigentes a este gobierno a veces se sienten un poco cansado de tanto respeto que se le tiene a este tipo de acciones como la que despliegan violentamente los medios de comunicación y los partidos políticos que están a cargo de esos medios de comunicación la consigna que son deplorable porque son todas mentiras o son posicionamiento que uno no puede entender que se correspondan con la razón mira alguna de la frase que nosotros encontramos es la cura al virus los gobiernos,2020-08-18 19:24:48,2020-08-18 19:25:33
844,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,prohíben como diciendo no nos da la libertad mire esta otra aguante google usted sabe porque lo hacen acceso de clarín armado con la sistemática campaña y que como google contra cristina fernández de kirchner patriarcado unido argentino que querrán decir que significará e hizo todos nosotros tomamos dióxido de cloro y estamos vivos,2020-08-18 19:25:33,2020-08-18 19:25:56
845,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,pero le habla a gente de derecha que no va a entender nada y que se parece en todo el mundo usted cree que hay diferencia entre los republicanos y el pro republicano de la argentina o con box en españa o con le pan en francia o menos albini en italia o convulsionar o en brasil se parecen muchísimo lo que aquí se llaman macrista por ahora hasta que se tengan que llamar las retinas si se resista si finalmente porque puede ser la candidata presidente del violento partido que como,2020-08-18 19:26:27,2020-08-18 19:27:03
